oracle_id,elo,mainboard,pickrate,picks,mainboards,name,mana_cost,type_line,oracle_text,rarity,colors,power,toughness,loyalty
d12e5ce0-5705-4c35-9a93-b883db52c80c,856,1.0,0.0492957746478873,7,1,Batterskull,{5},Artifact — Equipment,"Living weapon (When this Equipment enters, create a 0/0 black Phyrexian Germ creature token, then attach this to it.)
Equipped creature gets +4/+4 and has vigilance and lifelink.
{3}: Return Batterskull to its owner's hand.
Equip {5}",mythic,C,0,0,0.0
51d9564b-44fc-4de1-9119-09d7b4089378,856,1.0,0.0534351145038167,7,1,Goblin Guide,{R},Creature — Goblin Scout,"Haste
Whenever Goblin Guide attacks, defending player reveals the top card of their library. If it's a land card, that player puts it into their hand.",rare,R,2,2,0.0
594f6881-c059-46f8-aa4e-7151d502de73,1084,1.0,0.0978260869565217,9,3,"Jace, Vryn's Prodigy // Jace, Telepath Unbound",0,Legendary Creature — Human Wizard // Legendary Planeswalker — Jace,,mythic,C,0,0,0.0
2fda4fe7-8b0c-489c-a000-6d358e614e34,1374,1.0,0.0927835051546391,9,1,Izzet Signet,{2},Artifact,"{1}, {T}: Add {U}{R}.",uncommon,C,0,0,0.0
88bef744-550e-4f33-b1ff-a8ee990ec754,1052,0.25,0.0507246376811594,7,1,Thopter Foundry,{W/B}{U},Artifact,"{1}, Sacrifice a nontoken artifact: Create a 1/1 blue Thopter artifact creature token with flying. You gain 1 life.",uncommon,"B,U,W",0,0,0.0
cb70a360-898e-443a-b053-38e35ea2baa2,780,0.1111111111111111,0.1244979919678714,31,1,Emperor of Bones,{1}{B},Creature — Skeleton Noble,"At the beginning of combat on your turn, exile up to one target card from a graveyard.
{1}{B}: Adapt 2.
Whenever one or more +1/+1 counters are put on Emperor of Bones, put a creature card exiled with Emperor of Bones onto the battlefield under your control with a finality counter on it. It gains haste. Sacrifice it at the beginning of the next end step.",rare,B,2,2,0.0
89aa65d9-2502-40b0-90b6-b25a8e9f6155,1374,1.0,0.1984732824427481,26,1,Capture of Jingzhou,{3}{U}{U},Sorcery,Take an extra turn after this one.,mythic,U,0,0,0.0
42208fea-8c24-451f-861d-6d70c0a7a502,1306,1.0,0.1847826086956521,34,5,Moat,{2}{W}{W},Enchantment,Creatures without flying can't attack.,rare,W,0,0,0.0
c7aecca5-2f67-4245-ab2d-e723d8b23a67,924,0.0,0.040650406504065,5,0,Expressive Iteration,{U}{R},Sorcery,"Look at the top three cards of your library. Put one of them into your hand, put one of them on the bottom of your library, and exile one of them. You may play the exiled card this turn.",uncommon,"R,U",0,0,0.0
50330e48-db74-4c5f-a0bc-f9a8607e8f31,1072,0.1666666666666666,0.0880829015544041,17,1,Lion Sash,{1}{W},Artifact Creature — Equipment Cat,"{W}: Exile target card from a graveyard. If it was a permanent card, put a +1/+1 counter on Lion Sash.
Equipped creature gets +1/+1 for each +1/+1 counter on Lion Sash.
Reconfigure {2} ({2}: Attach to target creature you control; or unattach from a creature. Reconfigure only as a sorcery. While attached, this isn't a creature.)",rare,W,1,1,0.0
cac55e46-b730-4569-b92c-a4b5922fc20c,1780,0.0,0.2875,23,0,Time Spiral,{4}{U}{U},Sorcery,"Exile Time Spiral. Each player shuffles their hand and graveyard into their library, then draws seven cards. You untap up to six lands.",rare,U,0,0,0.0
437b2dab-15e0-4b9a-a204-58622d37a3b3,1538,1.0,0.1470588235294117,15,8,Fact or Fiction,{3}{U},Instant,Reveal the top five cards of your library. An opponent separates those cards into two piles. Put one pile into your hand and the other into your graveyard.,uncommon,U,0,0,0.0
c9b82110-7dfd-4617-9399-9510be449043,890,1.0,0.0629921259842519,8,2,Dark Depths,0,Legendary Snow Land,"Dark Depths enters with ten ice counters on it.
{3}: Remove an ice counter from Dark Depths.
When Dark Depths has no ice counters on it, sacrifice it. If you do, create Marit Lage, a legendary 20/20 black Avatar creature token with flying and indestructible.",mythic,C,0,0,0.0
d3a0b660-358c-41bd-9cd2-41fbf3491b1a,1682,0.8,0.2115384615384615,22,8,Birds of Paradise,{G},Creature — Bird,"Flying
{T}: Add one mana of any color.",rare,G,0,1,0.0
5d86a59a-ba1f-45f7-b829-dca6f9f3e624,1352,0.75,0.183206106870229,48,6,"Phelia, Exuberant Shepherd",{1}{W},Legendary Creature — Dog,"Flash
Whenever Phelia, Exuberant Shepherd attacks, exile up to one other target nonland permanent. At the beginning of the next end step, return that card to the battlefield under its owner's control. If it entered under your control, put a +1/+1 counter on Phelia.",rare,W,2,2,0.0
ac10d218-f9a6-4058-9cda-a15ca1b0b7b5,1222,1.0,0.0279720279720279,4,3,Assassin's Trophy,{B}{G},Instant,"Destroy target permanent an opponent controls. Its controller may search their library for a basic land card, put it onto the battlefield, then shuffle.",rare,"B,G",0,0,0.0
74d3277a-38e5-4732-afed-084a56148f20,1652,1.0,0.2619047619047619,11,3,Mana Drain,{U}{U},Instant,"Counter target spell. At the beginning of your next main phase, add an amount of {C} equal to that spell's mana value.",mythic,U,0,0,0.0
7359e82b-db79-488d-a1d4-75a00f12a4cf,1536,0.0,0.1688311688311688,26,0,Kaldra Compleat,{7},Legendary Artifact — Equipment,"Living weapon
Indestructible
Equipped creature gets +5/+5 and has first strike, trample, indestructible, haste, and ""Whenever this creature deals combat damage to a creature, exile that creature.""
Equip {7}",mythic,C,0,0,0.0
956381ba-6d37-4a8a-846c-bad79222dbee,1338,1.0,0.1839080459770115,16,4,Force of Will,{3}{U}{U},Instant,"You may pay 1 life and exile a blue card from your hand rather than pay this spell's mana cost.
Counter target spell.",mythic,U,0,0,0.0
ab26fbe2-e808-48b9-8d0d-3fbb6c3d554f,1094,1.0,0.075,6,1,"Narset, Parter of Veils",{1}{U}{U},Legendary Planeswalker — Narset,"Each opponent can't draw more than one card each turn.
−2: Look at the top four cards of your library. You may reveal a noncreature, nonland card from among them and put it into your hand. Put the rest on the bottom of your library in a random order.",uncommon,U,0,0,5.0
d0ade00d-a496-441d-9b7e-7dc033d3292c,1200,1.0,0.0408163265306122,6,3,"Titania, Protector of Argoth",{3}{G}{G},Legendary Creature — Elemental,"When Titania, Protector of Argoth enters, return target land card from your graveyard to the battlefield.
Whenever a land you control is put into a graveyard from the battlefield, create a 5/3 green Elemental creature token.",mythic,G,5,3,0.0
fd74f8eb-0253-42dd-8277-186d4934da38,1384,1.0,0.104,13,3,Dismember,{1}{B/P}{B/P},Instant,"({B/P} can be paid with either {B} or 2 life.)
Target creature gets -5/-5 until end of turn.",rare,B,0,0,0.0
63e596a2-9126-4af6-8782-c38687d664ad,1146,0.5,0.0939226519337016,17,3,"Heliod, Sun-Crowned",{2}{W},Legendary Enchantment Creature — God,"Indestructible
As long as your devotion to white is less than five, Heliod isn't a creature.
Whenever you gain life, put a +1/+1 counter on target creature or enchantment you control.
{1}{W}: Another target creature gains lifelink until end of turn.",mythic,W,5,5,0.0
ac641490-ca14-48d7-8cc4-b69ce984befa,1776,1.0,0.1627906976744186,14,8,Preordain,{U},Sorcery,"Scry 2, then draw a card. (To scry 2, look at the top two cards of your library, then put any number of them on the bottom and the rest on top in any order.)",common,U,0,0,0.0
3620ab8f-b693-4225-bb96-5ca3cb3fa465,1166,0.5714285714285714,0.1145833333333333,22,4,Desperate Ritual,{1}{R},Instant — Arcane,"Add {R}{R}{R}.
Splice onto Arcane {1}{R} (As you cast an Arcane spell, you may reveal this card from your hand and pay its splice cost. If you do, add this card's effects to that spell.)",uncommon,R,0,0,0.0
8ab7358e-a0f5-4220-8769-25177237bcdf,812,0.0,0.082901554404145,16,0,"Tezzeret, Agent of Bolas",{2}{U}{B},Legendary Planeswalker — Tezzeret,"+1: Look at the top five cards of your library. You may reveal an artifact card from among them and put it into your hand. Put the rest on the bottom of your library in any order.
−1: Target artifact becomes an artifact creature with base power and toughness 5/5.
−4: Target player loses X life and you gain X life, where X is twice the number of artifacts you control.",mythic,"B,U",0,0,3.0
b3b00911-ece7-4484-bc36-f211ce72b6cc,1272,0.5,0.1464968152866242,23,2,Stifle,{U},Instant,Counter target activated or triggered ability. (Mana abilities can't be targeted.),rare,U,0,0,0.0
66f28905-c7fc-4ada-8fa0-199626d9bedb,1080,1.0,0.072289156626506,6,1,Lórien Revealed,{3}{U}{U},Sorcery,"Draw three cards.
Islandcycling {1} ({1}, Discard this card: Search your library for an Island card, reveal it, put it into your hand, then shuffle.)",common,U,0,0,0.0
4c6a0c30-b547-4eff-8ff4-0ca25803c076,1206,0.0,0.1403508771929824,8,0,Urza's Saga,0,Enchantment Land — Urza's Saga,"(As this Saga enters and after your draw step, add a lore counter. Sacrifice after III.)
I — Urza's Saga gains ""{T}: Add {C}.""
II — Urza's Saga gains ""{2}, {T}: Create a 0/0 colorless Construct artifact creature token with 'This creature gets +1/+1 for each artifact you control.'""
III — Search your library for an artifact card with mana cost {0} or {1}, put it onto the battlefield, then shuffle.",rare,C,0,0,0.0
35807c14-4647-482f-9ba1-6d640fd5e8d8,1542,1.0,0.2233009708737864,23,9,Forth Eorlingas!,{X}{R}{W},Sorcery,"Create X 2/2 red Human Knight creature tokens with trample and haste.
Whenever one or more creatures you control deal combat damage to one or more players this turn, you become the monarch.",rare,"R,W",0,0,0.0
fbf9f8c5-849f-45d5-8129-5fc683c21a04,1054,1.0,0.1208791208791208,11,1,Fury,{3}{R}{R},Creature — Elemental Incarnation,"Double strike
When Fury enters, it deals 4 damage divided as you choose among any number of target creatures and/or planeswalkers.
Evoke—Exile a red card from your hand.",mythic,R,3,3,0.0
b3a81bb1-cbd5-41a0-8dd4-faea06593f84,1446,0.625,0.2617801047120419,50,5,Relic of Sauron,{4},Artifact,"{T}: Add two mana in any combination of {U}, {B}, and/or {R}.
{3}, {T}: Draw two cards, then discard a card.",rare,C,0,0,0.0
1b355139-4891-436c-9079-0ce17ecc2d65,792,1.0,0.0578034682080924,10,1,Vial Smasher the Fierce,{1}{B}{R},Legendary Creature — Goblin Berserker,"Whenever you cast your first spell each turn, choose an opponent at random. Vial Smasher the Fierce deals damage equal to that spell's mana value to that player or a planeswalker that player controls.
Partner (You can have two commanders if both have partner.)",mythic,"B,R",2,3,0.0
0c016ccc-a341-4b76-87ba-69c639d2746d,930,0.0,0.0461538461538461,6,0,Dragon's Rage Channeler,{R},Creature — Human Shaman,"Whenever you cast a noncreature spell, surveil 1. (Look at the top card of your library. You may put that card into your graveyard.)
Delirium — As long as there are four or more card types among cards in your graveyard, Dragon's Rage Channeler gets +2/+2, has flying, and attacks each combat if able.",uncommon,R,1,1,0.0
f161111d-9747-47b3-bb10-3c8bded32e21,820,1.0,0.0223880597014925,3,2,City of Traitors,0,Land,"When you play another land, sacrifice City of Traitors.
{T}: Add {C}{C}.",special,C,0,0,0.0
ed85fa82-e4fa-434b-92a8-36b6075708d1,2020,1.0,0.4339622641509434,23,4,Mox Ruby,{0},Artifact,{T}: Add {R}.,rare,C,0,0,0.0
e7aee670-e6ac-4b3a-b3d1-7b7013db8f3d,1436,0.75,0.1452991452991453,17,6,Sneak Attack,{3}{R},Enchantment,{R}: You may put a creature card from your hand onto the battlefield. That creature gains haste. Sacrifice the creature at the beginning of the next end step.,mythic,R,0,0,0.0
0ca233f4-1b7f-4807-ab6e-2b1f5439b3db,1100,0.25,0.0961538461538461,15,1,Karn Liberated,{7},Legendary Planeswalker — Karn,"+4: Target player exiles a card from their hand.
−3: Exile target permanent.
−14: Restart the game, leaving in exile all non-Aura permanent cards exiled with Karn Liberated. Then put those cards onto the battlefield under your control.",mythic,C,0,0,6.0
9cf99129-f51a-4418-a8cc-8ca2992b17fa,1164,0.5,0.073170731707317,15,2,"Tamiyo, Field Researcher",{1}{G}{W}{U},Legendary Planeswalker — Tamiyo,"+1: Choose up to two target creatures. Until your next turn, whenever either of those creatures deals combat damage, you draw a card.
−2: Tap up to two target nonland permanents. They don't untap during their controller's next untap step.
−7: Draw three cards. You get an emblem with ""You may cast spells from your hand without paying their mana costs.""",mythic,"G,U,W",0,0,4.0
1dae6f39-2cbd-485c-b190-017a26401fd4,1208,0.5714285714285714,0.1125827814569536,17,4,Zealous Conscripts,{4}{R},Creature — Human Warrior,"Haste
When Zealous Conscripts enters, gain control of target permanent until end of turn. Untap that permanent. It gains haste until end of turn.",rare,R,3,3,0.0
56148ae7-a9df-4771-8d53-d9ffb815c884,1234,1.0,0.1145038167938931,15,3,Sublime Epiphany,{4}{U}{U},Instant,"Choose one or more —
• Counter target spell.
• Counter target activated or triggered ability.
• Return target nonland permanent to its owner's hand.
• Create a token that's a copy of target creature you control.
• Target player draws a card.",rare,U,0,0,0.0
376ee366-e082-402f-b4db-6592fcfcacd2,2024,1.0,0.4310344827586206,25,13,Mox Emerald,{0},Artifact,{T}: Add {G}.,rare,C,0,0,0.0
f3c5978a-70fa-431f-933b-b954bd0db0ea,1796,1.0,0.293103448275862,17,3,Mox Diamond,{0},Artifact,"If Mox Diamond would enter, you may discard a land card instead. If you do, put Mox Diamond onto the battlefield. If you don't, put it into its owner's graveyard.
{T}: Add one mana of any color.",mythic,C,0,0,0.0
e1de0c94-0ecc-425a-9b92-27c2745d07e7,1332,1.0,0.125,23,3,Narset Transcendent,{2}{W}{U},Legendary Planeswalker — Narset,"+1: Look at the top card of your library. If it's a noncreature, nonland card, you may reveal it and put it into your hand.
−2: When you next cast an instant or sorcery spell from your hand this turn, it gains rebound. (Exile the spell as it resolves. At the beginning of your next upkeep, you may cast that card from exile without paying its mana cost.)
−9: You get an emblem with ""Your opponents can't cast noncreature spells.""",mythic,"U,W",0,0,6.0
75d56a0a-2f64-4e80-b83e-85942d3e6dd7,1356,0.5,0.1347150259067357,26,3,"Tamiyo, Collector of Tales",{2}{G}{U},Legendary Planeswalker — Tamiyo,"Spells and abilities your opponents control can't cause you to discard cards or sacrifice permanents.
+1: Choose a nonland card name, then reveal the top four cards of your library. Put all cards with the chosen name from among them into your hand and the rest into your graveyard.
−3: Return target card from your graveyard to your hand.",rare,"G,U",0,0,5.0
51f091a7-9b0b-4362-8e9c-c174752f369b,1482,1.0,0.1372549019607843,14,7,White Plume Adventurer,{2}{W},Creature — Orc Cleric,"When White Plume Adventurer enters, you take the initiative.
At the beginning of each opponent's upkeep, untap a creature you control. If you've completed a dungeon, untap all creatures you control instead.",rare,W,3,3,0.0
3a310554-3f69-4158-bb94-9d6965c7125a,1314,1.0,0.1481481481481481,12,3,"Minsc & Boo, Timeless Heroes",{2}{R}{G},Legendary Planeswalker — Minsc,"When Minsc & Boo, Timeless Heroes enters and at the beginning of your upkeep, you may create Boo, a legendary 1/1 red Hamster creature token with trample and haste.
+1: Put three +1/+1 counters on up to one target creature with trample or haste.
−2: Sacrifice a creature. When you do, Minsc & Boo, Timeless Heroes deals X damage to any target, where X is that creature's power. If the sacrificed creature was a Hamster, draw X cards.
Minsc & Boo, Timeless Heroes can be your commander.",mythic,"G,R",0,0,3.0
917f2b4b-79ec-4ded-b4c8-cbcf363cb23b,1182,0.75,0.0808080808080808,16,3,Eureka,{2}{G}{G},Sorcery,"Starting with you, each player may put a permanent card from their hand onto the battlefield. Repeat this process until no one puts a card onto the battlefield.",rare,G,0,0,0.0
037355be-71e7-4866-80a6-80352c304970,1188,0.25,0.1034482758620689,15,1,"Karlach, Fury of Avernus",{4}{R},Legendary Creature — Tiefling Barbarian,"Whenever you attack, if it's the first combat phase of the turn, untap all attacking creatures. They gain first strike until end of turn. After this phase, there is an additional combat phase.
Choose a Background (You can have a Background as a second commander.)",mythic,R,5,4,0.0
45f1e957-09f0-4d46-8e32-238f26060a87,980,0.0,0.0496894409937888,8,0,Kolaghan's Command,{1}{B}{R},Instant,"Choose two —
• Return target creature card from your graveyard to your hand.
• Target player discards a card.
• Destroy target artifact.
• Kolaghan's Command deals 2 damage to any target.",rare,"B,R",0,0,0.0
c5acf2a5-40f4-433d-a74d-1cb56c521464,1508,1.0,0.1267605633802817,9,1,Arid Mesa,0,Land,"{T}, Pay 1 life, Sacrifice Arid Mesa: Search your library for a Mountain or Plains card, put it onto the battlefield, then shuffle.",rare,C,0,0,0.0
5ea675aa-88d6-4387-a14d-e606fa9c3aec,1570,0.7272727272727273,0.22,22,8,Seasoned Dungeoneer,{3}{W},Creature — Human Warrior,"When Seasoned Dungeoneer enters, you take the initiative.
Whenever you attack, target attacking Cleric, Rogue, Warrior, or Wizard gains protection from creatures until end of turn. It explores. (Reveal the top card of your library. Put that card into your hand if it's a land. Otherwise, put a +1/+1 counter on the creature, then put the card back or put it into your graveyard.)",rare,W,3,4,0.0
ec2b3779-55f7-4169-aa66-6312fb52721f,1094,0.75,0.0824175824175824,15,3,Indatha Triome,0,Land — Plains Swamp Forest,"({T}: Add {W}, {B}, or {G}.)
Indatha Triome enters tapped.
Cycling {3} ({3}, Discard this card: Draw a card.)",rare,C,0,0,0.0
0d6b89dc-23fb-48e9-a54b-cea2838ae7c8,1224,1.0,0.14,14,2,Grief,{2}{B}{B},Creature — Elemental Incarnation,"Menace
When Grief enters, target opponent reveals their hand. You choose a nonland card from it. That player discards that card.
Evoke—Exile a black card from your hand.",mythic,B,3,2,0.0
5a46ad2a-35b1-4dd5-b7c3-fec36b7c67ab,714,0.0,0.0333333333333333,6,0,Sinkhole,{B}{B},Sorcery,Destroy target land.,common,B,0,0,0.0
f2f165b6-ef0a-42ad-9352-ba68be8248b0,1500,0.7272727272727273,0.2264150943396226,36,8,"Teferi, Hero of Dominaria",{3}{W}{U},Legendary Planeswalker — Teferi,"+1: Draw a card. At the beginning of the next end step, untap up to two lands.
−3: Put target nonland permanent into its owner's library third from the top.
−8: You get an emblem with ""Whenever you draw a card, exile target permanent an opponent controls.""",mythic,"U,W",0,0,4.0
63afc3d1-7653-476e-838f-fc18d4a62a21,1516,1.0,0.2363636363636363,26,6,Mishra's Bauble,{0},Artifact,"{T}, Sacrifice Mishra's Bauble: Look at the top card of target player's library. Draw a card at the beginning of the next turn's upkeep.",uncommon,C,0,0,0.0
8291543f-d086-48aa-b2b7-5481ca8c9198,1222,1.0,0.109375,14,5,Xander's Lounge,0,Land — Island Swamp Mountain,"({T}: Add {U}, {B}, or {R}.)
Xander's Lounge enters tapped.
Cycling {3} ({3}, Discard this card: Draw a card.)",rare,C,0,0,0.0
2c63e4e1-89d2-4bc6-a232-94e75c4b1c8a,1844,1.0,0.3492063492063492,22,8,Mana Crypt,{0},Artifact,"At the beginning of your upkeep, flip a coin. If you lose the flip, Mana Crypt deals 3 damage to you.
{T}: Add {C}{C}.",mythic,C,0,0,0.0
f759d112-76db-4091-a22b-b9f19ab6fa5f,1312,1.0,0.128440366972477,14,3,Griselbrand,{4}{B}{B}{B}{B},Legendary Creature — Demon,"Flying, lifelink
Pay 7 life: Draw seven cards.",mythic,B,7,7,0.0
069f6530-e65c-4d52-85f3-e0a2acd148c5,1112,1.0,0.1130952380952381,19,5,Avacyn's Pilgrim,{G},Creature — Human Monk,{T}: Add {W}.,common,G,1,1,0.0
df317532-7d36-40fd-938f-e972749c8792,1526,1.0,0.1147540983606557,14,6,Fyndhorn Elves,{G},Creature — Elf Druid,{T}: Add {G}.,common,G,1,1,0.0
f413a83d-a40d-434c-b20a-4c707c0527fa,1076,1.0,0.0566037735849056,9,4,Temple Garden,0,Land — Forest Plains,"({T}: Add {G} or {W}.)
As Temple Garden enters, you may pay 2 life. If you don't, it enters tapped.",rare,C,0,0,0.0
119d719d-e965-45b4-9bc9-ac03211b10c2,1550,0.7142857142857143,0.073170731707317,12,5,Survival of the Fittest,{1}{G},Enchantment,"{G}, Discard a creature card: Search your library for a creature card, reveal that card, put it into your hand, then shuffle.",mythic,G,0,0,0.0
2e5e0abd-38a6-46ca-b922-556db52f1332,1574,0.8461538461538461,0.1937984496124031,25,11,Undermountain Adventurer,{3}{G},Creature — Giant Warrior,"Vigilance
When Undermountain Adventurer enters, you take the initiative.
{T}: Add {G}{G}. If you've completed a dungeon, add six {G} instead.",rare,G,3,4,0.0
16e015b2-f8a3-4b1a-80be-58a8f5fb5e8c,1448,1.0,0.1224489795918367,12,7,Frantic Search,{2}{U},Instant,"Draw two cards, then discard two cards. Untap up to three lands.",common,U,0,0,0.0
d21a89eb-7c5b-459a-acc7-12b20b13bf79,1546,1.0,0.2068965517241379,12,5,Strip Mine,0,Land,"{T}: Add {C}.
{T}, Sacrifice Strip Mine: Destroy target land.",rare,C,0,0,0.0
8c52bd39-0586-48ca-b263-17210cf9feb6,1262,1.0,0.0820895522388059,11,7,Craterhoof Behemoth,{5}{G}{G}{G},Creature — Beast,"Haste
When Craterhoof Behemoth enters, creatures you control gain trample and get +X/+X until end of turn, where X is the number of creatures you control.",mythic,G,5,5,0.0
69bc2afd-9f53-47f2-b9c8-f12732784e10,1232,1.0,0.1102362204724409,14,3,Hexdrinker,{G},Creature — Snake,"Level up {1} ({1}: Put a level counter on this. Level up only as a sorcery.)
LEVEL 3-7
4/4
Protection from instants
LEVEL 8+
6/6
Protection from everything",mythic,G,2,1,0.0
d71cd08e-3e84-41ff-b9db-9e343c0af6b4,1484,1.0,0.1794871794871795,14,2,Remand,{1}{U},Instant,"Counter target spell. If that spell is countered this way, put it into its owner's hand instead of into that player's graveyard.
Draw a card.",uncommon,U,0,0,0.0
cb027150-848c-4a66-88ad-e20222304dd8,1446,1.0,0.1044776119402985,7,1,Scalding Tarn,0,Land,"{T}, Pay 1 life, Sacrifice Scalding Tarn: Search your library for an Island or Mountain card, put it onto the battlefield, then shuffle.",rare,C,0,0,0.0
464c0150-3dbc-403b-9ada-fef25ab1f29d,1416,1.0,0.2015503875968992,26,3,Brain Freeze,{1}{U},Instant,"Target player mills three cards.
Storm (When you cast this spell, copy it for each spell cast before it this turn. You may choose new targets for the copies.)",uncommon,U,0,0,0.0
3d6fa57a-aa53-4b5c-b8af-a7612c823117,952,0.0,0.0357142857142857,4,0,Faithless Looting,{R},Sorcery,"Draw two cards, then discard two cards.
Flashback {2}{R} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",rare,R,0,0,0.0
e80772e2-8623-4094-81a2-70828b2b151c,1252,1.0,0.081081081081081,9,3,Blightsteel Colossus,{12},Artifact Creature — Phyrexian Golem,"Trample, infect, indestructible
If Blightsteel Colossus would be put into a graveyard from anywhere, reveal Blightsteel Colossus and shuffle it into its owner's library instead.",mythic,C,11,11,0.0
37108cd4-bbab-4ce3-9ed6-f60e8422e703,1670,1.0,0.3018867924528302,16,6,"Ragavan, Nimble Pilferer",{R},Legendary Creature — Monkey Pirate,"Whenever Ragavan, Nimble Pilferer deals combat damage to a player, create a Treasure token and exile the top card of that player's library. Until end of turn, you may cast that card.
Dash {1}{R} (You may cast this spell for its dash cost. If you do, it gains haste, and it's returned from the battlefield to its owner's hand at the beginning of the next end step.)",mythic,R,2,1,0.0
4457ed35-7c10-48c8-9776-456485fdf070,1348,1.0,0.1558441558441558,12,2,Lightning Bolt,{R},Instant,Lightning Bolt deals 3 damage to any target.,rare,R,0,0,0.0
6d194882-ca37-49bb-ac9f-a751c53850a8,1636,0.75,0.1926605504587156,21,9,Bribery,{3}{U}{U},Sorcery,Search target opponent's library for a creature card and put that card onto the battlefield under your control. Then that player shuffles.,rare,U,0,0,0.0
98492d7d-3b9e-4ae1-ac45-1b508d6d2670,1486,0.2727272727272727,0.1851851851851851,30,3,Coveted Jewel,{6},Artifact,"When Coveted Jewel enters, draw three cards.
{T}: Add three mana of any one color.
Whenever one or more creatures an opponent controls attack you and aren't blocked, that player draws three cards and gains control of Coveted Jewel. Untap it.",rare,C,0,0,0.0
d683d985-9888-4d21-8b5f-69e69ce4a03b,1560,1.0,0.2589285714285714,29,7,Path to Exile,{W},Instant,"Exile target creature. Its controller may search their library for a basic land card, put that card onto the battlefield tapped, then shuffle.",uncommon,W,0,0,0.0
301d1d8e-d3fc-4010-8b29-4724fa0b31cd,1026,0.0,0.1018518518518518,11,0,Portal to Phyrexia,{9},Artifact,"When Portal to Phyrexia enters, each opponent sacrifices three creatures.
At the beginning of your upkeep, put target creature card from a graveyard onto the battlefield under your control. It's a Phyrexian in addition to its other types.",mythic,C,0,0,0.0
e018773f-95b3-49a3-9674-6f04ddef2092,1272,1.0,0.0594059405940594,6,3,Azorius Signet,{2},Artifact,"{1}, {T}: Add {W}{U}.",uncommon,C,0,0,0.0
82004860-e589-4e38-8d61-8c0210e4ea39,1398,0.0,0.1,3,0,Demonic Tutor,{1}{B},Sorcery,"Search your library for a card, put that card into your hand, then shuffle.",mythic,B,0,0,0.0
dab520d0-20b4-4273-ba6b-eb07f85ea433,1352,1.0,0.116504854368932,12,5,Marsh Flats,0,Land,"{T}, Pay 1 life, Sacrifice Marsh Flats: Search your library for a Plains or Swamp card, put it onto the battlefield, then shuffle.",rare,C,0,0,0.0
d0209d3f-3f7e-4fd5-bce5-10bce6f29c86,2148,1.0,0.4651162790697674,20,12,Time Walk,{1}{U},Sorcery,Take an extra turn after this one.,special,U,0,0,0.0
c718911c-c955-4eb9-9e16-be4bd49a4e4e,1354,0.0,0.1095890410958904,8,0,Volcanic Island,0,Land — Island Mountain,({T}: Add {U} or {R}.),mythic,C,0,0,0.0
0677f49e-f8bf-4349-af52-2ccde9287c2e,2270,1.0,0.4337349397590361,36,13,Mox Jet,{0},Artifact,{T}: Add {B}.,rare,C,0,0,0.0
a7950edb-5670-46fd-a30e-0fe888a5a32b,1098,0.0,0.0441176470588235,6,0,Phyrexian Dreadnought,{1},Artifact Creature — Phyrexian Dreadnought,"Trample
When Phyrexian Dreadnought enters, sacrifice it unless you sacrifice any number of creatures with total power 12 or greater.",rare,C,12,12,0.0
5089ec1a-f881-4d55-af14-5d996171203b,2154,1.0,0.4857142857142857,17,5,Black Lotus,{0},Artifact,"{T}, Sacrifice Black Lotus: Add three mana of any one color.",mythic,C,0,0,0.0
6ad8011d-3471-4369-9d68-b264cc027487,1966,1.0,0.4347826086956521,20,6,Sol Ring,{1},Artifact,{T}: Add {C}{C}.,uncommon,C,0,0,0.0
d5ed1233-df87-4b90-8918-13922ec95249,1972,1.0,0.4285714285714285,15,2,Mox Sapphire,{0},Artifact,{T}: Add {U}.,rare,C,0,0,0.0
7f89c0ee-b914-406c-8a3f-98424a52ae14,872,0.0,0.0204081632653061,2,0,Mirri's Guile,{G},Enchantment,"At the beginning of your upkeep, you may look at the top three cards of your library, then put them back in any order.",rare,G,0,0,0.0
d2bcff58-7a8a-46ef-b6b3-39501d4c8e6e,1076,0.4444444444444444,0.1413043478260869,26,4,Thundering Falls,0,Land — Island Mountain,"({T}: Add {U} or {R}.)
Thundering Falls enters tapped.
When Thundering Falls enters, surveil 1. (Look at the top card of your library. You may put it into your graveyard.)",rare,C,0,0,0.0
ca4b6689-04ee-4227-9bdc-cb5a9590c745,1222,1.0,0.1513513513513513,28,7,Hedge Maze,0,Land — Forest Island,"({T}: Add {G} or {U}.)
Hedge Maze enters tapped.
When Hedge Maze enters, surveil 1. (Look at the top card of your library. You may put it into your graveyard.)",rare,C,0,0,0.0
64bf8929-f5f2-4d50-8667-13b1d007bcfc,860,0.0,0.0619469026548672,7,0,Seething Song,{2}{R},Instant,Add {R}{R}{R}{R}{R}.,common,R,0,0,0.0
fb81f95c-70f8-4eb7-8d15-15d0ae23ec03,1254,0.0,0.1194029850746268,8,0,Mystical Tutor,{U},Instant,"Search your library for an instant or sorcery card, reveal it, then shuffle and put that card on top.",rare,U,0,0,0.0
840119bf-e60f-4ff7-9c9b-d420d09df545,934,0.5,0.0613496932515337,10,2,Underground Mortuary,0,Land — Swamp Forest,"({T}: Add {B} or {G}.)
Underground Mortuary enters tapped.
When Underground Mortuary enters, surveil 1. (Look at the top card of your library. You may put it into your graveyard.)",rare,C,0,0,0.0
c18013e4-0b99-44e3-a2b2-027ace68723a,1358,1.0,0.1258741258741259,18,4,Skirk Prospector,{R},Creature — Goblin,Sacrifice a Goblin: Add {R}.,common,R,1,1,0.0
